date,id_sku,salesvolume
2011-12-27,437682,0
2011-12-27,437966,0
2011-12-27,437982,1
2011-12-27,447119,1
2011-12-27,459894,1
2011-12-27,459896,1
2011-12-27,461504,0
2011-12-27,468496,2
2011-12-27,468558,6
2011-12-27,471503,1
2011-12-27,472150,2
2011-12-27,474868,0
2011-12-27,600761,0
2011-12-28,15604,1
2011-12-28,24089,2
2011-12-28,46135,2
2011-12-28,46902,1
2011-12-28,59042,3
2011-12-28,75320,1
2011-12-28,83524,2
2011-12-28,201676,5
2011-12-28,362058,1
2011-12-28,415514,0
2011-12-28,415824,0
2011-12-28,437682,0
2011-12-28,437966,1
2011-12-28,437982,0
2011-12-28,447119,1
2011-12-28,459894,0
2011-12-28,459896,4
2011-12-28,461504,3
2011-12-28,468496,0
2011-12-28,468558,6
2011-12-28,471503,4
2011-12-28,472150,3
2011-12-28,474868,1
2011-12-28,600761,1
2011-12-29,15604,1
2011-12-29,24089,2
2011-12-29,46135,2
2011-12-29,46902,0
2011-12-29,59042,4
2011-12-29,75320,1
2011-12-29,83524,3
2011-12-29,201676,10
2011-12-29,362058,0
2011-12-29,415514,1
2011-12-29,415824,2
2011-12-29,437682,4
2011-12-29,437966,0
2011-12-29,437982,2
2011-12-29,447119,0
2011-12-29,459894,4
2011-12-29,459896,2
2011-12-29,461504,0
2011-12-29,468496,1
2011-12-29,468558,14
2011-12-29,471503,1
2011-12-29,472150,10
2011-12-29,474868,2
2011-12-29,600761,0
2011-12-30,15604,4
2011-12-30,24089,2
2011-12-30,46135,10
2011-12-30,46902,4
2011-12-30,59042,7
2011-12-30,75320,6
2011-12-30,83524,4
2011-12-30,201676,14
2011-12-30,362058,6
2011-12-30,415514,2
2011-12-30,415824,5
2011-12-30,437682,2
2011-12-30,437966,2
2011-12-30,437982,0
2011-12-30,447119,4
2011-12-30,459894,3
2011-12-30,459896,3
2011-12-30,461504,6
2011-12-30,468496,1
2011-12-30,468558,21
2011-12-30,471503,2
2011-12-30,472150,14
2011-12-30,474868,1
2011-12-30,600761,2
2011-12-31,15604,1
2011-12-31,24089,1
2011-12-31,46135,16
2011-12-31,46902,2
2011-12-31,59042,8
2011-12-31,75320,4
2011-12-31,83524,2
2011-12-31,201676,33
2011-12-31,362058,5
2011-12-31,415514,2
2011-12-31,415824,3
2011-12-31,437682,2
2011-12-31,437966,2
2011-12-31,437982,6
2011-12-31,447119,2
2011-12-31,459894,5
2011-12-31,459896,4
2011-12-31,461504,2
2011-12-31,468496,7
2011-12-31,468558,29
2011-12-31,471503,5
2011-12-31,472150,24
2011-12-31,474868,1
2012-01-01,15604,1
2012-01-01,24089,2
2012-01-01,46135,1
2012-01-01,46902,0
2012-01-01,59042,2
2012-01-01,75320,2
2012-01-01,83524,0
2012-01-01,201676,4
2012-01-01,362058,0
2012-01-01,415514,0
2012-01-01,415824,0
2012-01-01,437682,1
2012-01-01,437966,1
2012-01-01,437982,2
2012-01-01,447119,1
2012-01-01,459894,0
2012-01-01,459896,2
2012-01-01,461504,1
2012-01-01,468496,0
2012-01-01,468558,2
2012-01-01,471503,0
2012-01-01,472150,9
2012-01-01,474868,0
2012-01-02,15604,1
2012-01-02,24089,0
2012-01-02,46135,5
2012-01-02,46902,2
2012-01-02,59042,1
2012-01-02,75320,0
2012-01-02,83524,2
2012-01-02,201676,9
2012-01-02,362058,0
2012-01-02,415514,1
2012-01-02,415824,2
2012-01-02,437682,1
2012-01-02,437966,0
2012-01-02,437982,1
2012-01-02,447119,0
2012-01-02,459894,1
2012-01-02,459896,4
2012-01-02,461504,0
2012-01-02,468496,0
2012-01-02,468558,14
2012-01-02,471503,2
2012-01-02,472150,2
2012-01-02,474868,0
2012-01-03,15604,1
2012-01-03,24089,0
2012-01-03,46135,1
2012-01-03,46902,0
2012-01-03,59042,6
2012-01-03,75320,0
2012-01-03,201676,7
2012-01-03,362058,0
2012-01-03,415514,1
2012-01-03,415824,0
2012-01-03,437682,2
2012-01-03,437966,1
2012-01-03,437982,1
2012-01-03,447119,3
2012-01-03,459894,1
2012-01-03,459896,3
2012-01-03,461504,1
2012-01-03,468496,0
2012-01-03,468558,30
2012-01-03,471503,2
2012-01-03,472150,2
2012-01-03,474868,1
2012-01-04,24089,0
2012-01-04,46135,3
2012-01-04,46902,2
2012-01-04,59042,1
2012-01-04,75320,1
2012-01-04,201676,9
2012-01-04,362058,0
2012-01-04,415514,0
2012-01-04,415824,0
2012-01-04,437682,1
2012-01-04,437966,1
2012-01-04,437982,1
2012-01-04,447119,2
2012-01-04,459894,1
2012-01-04,459896,2
2012-01-04,461504,1
2012-01-04,468496,0
2012-01-04,468558,25
2012-01-04,471503,4
2012-01-04,472150,3
2012-01-05,24089,4
2012-01-05,46135,3
2012-01-05,46902,2
2012-01-05,59042,1
2012-01-05,75320,1
2012-01-05,83524,2
2012-01-05,201676,5
2012-01-05,362058,0
2012-01-05,415514,1
2012-01-05,415824,0
2012-01-05,437682,1
2012-01-05,437966,1
2012-01-05,437982,2
2012-01-05,447119,0
2012-01-05,459894,2
2012-01-05,459896,1
2012-01-05,461504,1
2012-01-05,468496,2
2012-01-05,468558,27
2012-01-05,471503,0
2012-01-05,472150,1
2012-01-05,600761,2
2012-01-06,24089,2
2012-01-06,46135,2
2012-01-06,46902,2
2012-01-06,59042,4
2012-01-06,75320,2
2012-01-06,83524,3
2012-01-06,201676,5
2012-01-06,362058,0
2012-01-06,415514,3
2012-01-06,415824,0
2012-01-06,437682,2
2012-01-06,437966,2
2012-01-06,437982,0
2012-01-06,447119,1
2012-01-06,459894,2
2012-01-06,459896,6
2012-01-06,461504,0
2012-01-06,468496,1
2012-01-06,468558,18
2012-01-06,471503,1
2012-01-06,472150,4
2012-01-06,600761,1
2012-01-07,24089,2
2012-01-07,46135,3
2012-01-07,46902,2
2012-01-07,59042,2
2012-01-07,75320,1
2012-01-07,83524,4
2012-01-07,201676,4
2012-01-07,362058,0
2012-01-07,415514,2
2012-01-07,415824,0
2012-01-07,437682,3
2012-01-07,437966,2
2012-01-07,437982,1
2012-01-07,447119,0
2012-01-07,459894,2
2012-01-07,459896,4
2012-01-07,461504,1
2012-01-07,468496,0
2012-01-07,468558,27
2012-01-07,471503,1
2012-01-07,472150,4
2012-01-07,600761,1
2012-01-08,24089,4
2012-01-08,46135,4
2012-01-08,46902,2
2012-01-08,59042,1
2012-01-08,75320,1
2012-01-08,83524,3
2012-01-08,201676,4
2012-01-08,362058,0
2012-01-08,415514,3
2012-01-08,415824,0
2012-01-08,437682,1
2012-01-08,437966,2
2012-01-08,437982,0
2012-01-08,447119,1
2012-01-08,459894,4
2012-01-08,459896,4
2012-01-08,461504,0
2012-01-08,468496,1
2012-01-08,468558,23
2012-01-08,471503,1
2012-01-08,472150,1
2012-01-08,600761,0
2012-01-09,24089,3
2012-01-09,46135,7
2012-01-09,46902,0
2012-01-09,59042,4
2012-01-09,75320,2
2012-01-09,83524,3
2012-01-09,201676,3
2012-01-09,362058,0
2012-01-09,415514,1
2012-01-09,415824,0
2012-01-09,437682,0
2012-01-09,437966,1
2012-01-09,437982,0
2012-01-09,447119,1
2012-01-09,459894,1
2012-01-09,459896,3
2012-01-09,461504,1
2012-01-09,468496,0
2012-01-09,468558,17
2012-01-09,471503,2
2012-01-09,472150,1
2012-01-09,600761,0
2012-01-10,24089,4
2012-01-10,46135,2
2012-01-10,46902,2
2012-01-10,59042,3
2012-01-10,75320,0
2012-01-10,83524,2
2012-01-10,201676,6
2012-01-10,362058,0
2012-01-10,415514,2
2012-01-10,415824,1
2012-01-10,437682,1
2012-01-10,437966,1
2012-01-10,437982,0
2012-01-10,447119,1
2012-01-10,459894,0
2012-01-10,459896,1
2012-01-10,461504,1
2012-01-10,468496,0
2012-01-10,468558,7
2012-01-10,471503,1
2012-01-10,472150,2
2012-01-10,600761,3
2012-01-11,24089,4
2012-01-11,46135,2
2012-01-11,46902,1
2012-01-11,59042,2
2012-01-11,75320,1
2012-01-11,201676,7
2012-01-11,362058,0
2012-01-11,415514,1
2012-01-11,415824,0
2012-01-11,437682,0
2012-01-11,437966,1
2012-01-11,437982,0
2012-01-11,447119,2
2012-01-11,459894,1
2012-01-11,459896,1
2012-01-11,461504,0
2012-01-11,468496,1
2012-01-11,468558,8
2012-01-11,471503,1
2012-01-11,472150,5
2012-01-11,600761,0
2012-01-12,24089,0
2012-01-12,46135,3
2012-01-12,46902,0
2012-01-12,59042,3
2012-01-12,75320,0
2012-01-12,201676,8
2012-01-12,362058,4
2012-01-12,415514,0
2012-01-12,415824,1
2012-01-12,419020,0
2012-01-12,437682,2
2012-01-12,437966,3
2012-01-12,437982,0
2012-01-12,447119,0
2012-01-12,459894,2
2012-01-12,459896,4
2012-01-12,461504,2
2012-01-12,468496,0
2012-01-12,468558,10
2012-01-12,471503,0
2012-01-12,472150,0
2012-01-12,600761,3
2012-01-13,15604,3
2012-01-13,24089,1
2012-01-13,46135,6
2012-01-13,46902,0
2012-01-13,59042,5
2012-01-13,75320,1
2012-01-13,201676,3
2012-01-13,362058,3
2012-01-13,415514,2
2012-01-13,415824,1
2012-01-13,419020,2
2012-01-13,437682,0
2012-01-13,437966,1
2012-01-13,437982,3
2012-01-13,447119,1
2012-01-13,459894,1
2012-01-13,459896,3
2012-01-13,461504,2
2012-01-13,468496,0
2012-01-13,468558,17
2012-01-13,471503,2
2012-01-13,472150,3
2012-01-13,600761,5
2012-01-14,15604,1
2012-01-14,24089,0
2012-01-14,46135,3
2012-01-14,46902,0
2012-01-14,59042,1
2012-01-14,75320,2
2012-01-14,83524,2
2012-01-14,201676,7
2012-01-14,362058,4
2012-01-14,415514,0
2012-01-14,415824,1
2012-01-14,419020,2
2012-01-14,437682,1
2012-01-14,437966,1
2012-01-14,437982,2
2012-01-14,447119,0
2012-01-14,459894,1
2012-01-14,459896,2
2012-01-14,461504,0
2012-01-14,468496,3
2012-01-14,468558,4
2012-01-14,471503,1
2012-01-14,472150,6
2012-01-14,600761,5
2012-01-15,15604,1
2012-01-15,24089,0
2012-01-15,46135,4
2012-01-15,46902,0
2012-01-15,59042,1
2012-01-15,75320,0
2012-01-15,83524,1
2012-01-15,201676,8
2012-01-15,362058,2
2012-01-15,415514,1
2012-01-15,415824,1
2012-01-15,419020,3
2012-01-15,437682,3
2012-01-15,437966,2
2012-01-15,437982,0
2012-01-15,447119,4
2012-01-15,459894,0
2012-01-15,459896,2
2012-01-15,461504,0
2012-01-15,468496,0
2012-01-15,471503,2
2012-01-15,472150,4
2012-01-15,600761,1
2012-01-16,15604,2
2012-01-16,24089,1
2012-01-16,46135,3
2012-01-16,46902,0
2012-01-16,59042,2
2012-01-16,75320,1
2012-01-16,83524,2
2012-01-16,201676,4
2012-01-16,362058,3
2012-01-16,415514,1
2012-01-16,415824,0
2012-01-16,419020,1
2012-01-16,437682,1
2012-01-16,437966,2
2012-01-16,437982,1
2012-01-16,447119,1
2012-01-16,459894,1
2012-01-16,459896,6
2012-01-16,461504,1
2012-01-16,468496,0
2012-01-16,471503,3
2012-01-16,472150,1
2012-01-16,600761,0
2012-01-17,15604,2
2012-01-17,24089,0
2012-01-17,46135,2
2012-01-17,46902,2
2012-01-17,59042,1
2012-01-17,75320,1
2012-01-17,83524,4
2012-01-17,201676,4
2012-01-17,362058,1
2012-01-17,415514,0
2012-01-17,415824,0
2012-01-17,419020,0
2012-01-17,437682,2
2012-01-17,437966,2
2012-01-17,437982,0
2012-01-17,447119,0
2012-01-17,459894,2
2012-01-17,459896,1
2012-01-17,461504,0
2012-01-17,468496,0
2012-01-17,468558,2
2012-01-17,471503,2
2012-01-17,472150,3
2012-01-17,600761,1
2012-01-18,15604,4
2012-01-18,24089,1
2012-01-18,46135,2
2012-01-18,46902,1
2012-01-18,59042,5
2012-01-18,75320,0
2012-01-18,83524,2
2012-01-18,201676,3
2012-01-18,362058,1
2012-01-18,415514,0
2012-01-18,415824,1
2012-01-18,419020,0
2012-01-18,437682,3
2012-01-18,437966,2
2012-01-18,437982,1
2012-01-18,447119,0
2012-01-18,459894,1
2012-01-18,459896,3
2012-01-18,461504,1
2012-01-18,468496,2
2012-01-18,468558,2
2012-01-18,471503,3
2012-01-18,472150,4
2012-01-18,600761,1
2012-01-19,15604,2
2012-01-19,24089,4
2012-01-19,46135,4
2012-01-19,46902,0
2012-01-19,59042,2
2012-01-19,75320,1
2012-01-19,83524,0
2012-01-19,201676,4
2012-01-19,362058,2
2012-01-19,415514,1
2012-01-19,415824,1
2012-01-19,419020,2
2012-01-19,437682,1
2012-01-19,437966,2
2012-01-19,437982,0
2012-01-19,447119,4
2012-01-19,459894,0
2012-01-19,459896,8
2012-01-19,461504,0
2012-01-19,468496,0
2012-01-19,468558,2
2012-01-19,471503,1
2012-01-19,472150,1
2012-01-19,600761,0
2012-01-20,15604,2
2012-01-20,24089,4
2012-01-20,46135,5
2012-01-20,46902,1
2012-01-20,59042,1
2012-01-20,75320,2
2012-01-20,83524,3
2012-01-20,201676,7
2012-01-20,362058,4
2012-01-20,415514,2
2012-01-20,415824,0
2012-01-20,419020,2
2012-01-20,437682,0
2012-01-20,437966,3
2012-01-20,437982,0
2012-01-20,447119,2
2012-01-20,459894,2
2012-01-20,459896,2
2012-01-20,461504,2
2012-01-20,468496,0
2012-01-20,468558,3
2012-01-20,471503,0
2012-01-20,472150,3
2012-01-20,600761,1
2012-01-21,15604,0
2012-01-21,24089,1
2012-01-21,46135,7
2012-01-21,46902,1
2012-01-21,59042,3
2012-01-21,83524,1
2012-01-21,201676,10
2012-01-21,362058,4
2012-01-21,415514,0
2012-01-21,415824,0
2012-01-21,419020,3
2012-01-21,437682,0
2012-01-21,437966,2
2012-01-21,437982,2
2012-01-21,447119,2
2012-01-21,459894,4
2012-01-21,459896,4
2012-01-21,461504,2
2012-01-21,468496,2
2012-01-21,468558,5
2012-01-21,471503,1
2012-01-21,472150,1
2012-01-21,600761,3
2012-01-22,15604,1
2012-01-22,24089,1
2012-01-22,46135,3
2012-01-22,46902,1
2012-01-22,59042,2
2012-01-22,75320,0
2012-01-22,83524,1
2012-01-22,201676,2
2012-01-22,362058,1
2012-01-22,415514,1
2012-01-22,415824,1
2012-01-22,419020,2
2012-01-22,437682,0
2012-01-22,437966,2
2012-01-22,437982,0
2012-01-22,447119,2
2012-01-22,459894,4
2012-01-22,459896,3
2012-01-22,461504,0
2012-01-22,468496,3
2012-01-22,468558,2
2012-01-22,471503,2
2012-01-22,472150,1
2012-01-22,600761,0
2012-01-23,15604,2
2012-01-23,24089,1
2012-01-23,46135,2
2012-01-23,46902,2
2012-01-23,59042,2
2012-01-23,75320,0
2012-01-23,83524,5
2012-01-23,201676,7
2012-01-23,362058,3
2012-01-23,415514,2
2012-01-23,415824,0
2012-01-23,419020,2
2012-01-23,437682,0
2012-01-23,437966,2
2012-01-23,437982,1
2012-01-23,447119,0
2012-01-23,459894,1
2012-01-23,459896,1
2012-01-23,461504,1
2012-01-23,468496,0
2012-01-23,468558,4
2012-01-23,471503,2
2012-01-23,472150,1
2012-01-23,600761,1
2012-01-24,15604,1
2012-01-24,24089,1
2012-01-24,46135,4
2012-01-24,46902,0
2012-01-24,59042,0
2012-01-24,75320,0
2012-01-24,83524,1
2012-01-24,201676,1
2012-01-24,362058,1
2012-01-24,415514,0
2012-01-24,415824,1
2012-01-24,419020,2
2012-01-24,437682,0
2012-01-24,437966,4
2012-01-24,437982,0
2012-01-24,447119,2
2012-01-24,459894,2
2012-01-24,459896,2
2012-01-24,461504,1
2012-01-24,468496,0
2012-01-24,468558,2
2012-01-24,471503,4
2012-01-24,472150,1
2012-01-24,600761,0
2012-01-25,15604,1
2012-01-25,24089,0
2012-01-25,46135,2
2012-01-25,46902,0
2012-01-25,59042,3
2012-01-25,75320,1
2012-01-25,83524,1
2012-01-25,201676,1
2012-01-25,362058,3
2012-01-25,415514,3
2012-01-25,415824,0
2012-01-25,419020,0
2012-01-25,437682,1
2012-01-25,437966,3
2012-01-25,437982,0
2012-01-25,447119,3
2012-01-25,459894,0
2012-01-25,459896,3
2012-01-25,461504,1
2012-01-25,468496,1
2012-01-25,468558,2
2012-01-25,471503,1
2012-01-25,472150,0
2012-01-25,600761,0
2012-01-26,15604,0
2012-01-26,24089,1
2012-01-26,46135,0
2012-01-26,46902,0
2012-01-26,59042,0
2012-01-26,75320,1
2012-01-26,83524,3
2012-01-26,201676,5
2012-01-26,362058,1
2012-01-26,415514,1
2012-01-26,415824,1
2012-01-26,419020,0
2012-01-26,437682,1
2012-01-26,437966,19
2012-01-26,437982,0
2012-01-26,447119,0
2012-01-26,459894,0
2012-01-26,459896,2
2012-01-26,461504,2
2012-01-26,468496,0
2012-01-26,468558,0
2012-01-26,471503,1
2012-01-26,472150,5
2012-01-26,600761,1
2012-01-27,15604,2
2012-01-27,24089,3
2012-01-27,46135,4
2012-01-27,46902,2
2012-01-27,59042,1
2012-01-27,75320,0
2012-01-27,83524,2
2012-01-27,201676,5
2012-01-27,362058,2
2012-01-27,415514,1
2012-01-27,415824,0
2012-01-27,419020,2
2012-01-27,437682,1
2012-01-27,437966,33
2012-01-27,437982,0
2012-01-27,447119,1
2012-01-27,459894,0
2012-01-27,459896,8
2012-01-27,461504,1
2012-01-27,468496,3
2012-01-27,468558,4
2012-01-27,471503,3
2012-01-27,472150,1
2012-01-27,600761,1
2012-01-28,15604,2
2012-01-28,24089,2
2012-01-28,46135,1
2012-01-28,46902,2
2012-01-28,59042,3
2012-01-28,75320,1
2012-01-28,83524,1
2012-01-28,201676,6
2012-01-28,362058,6
2012-01-28,415514,4
2012-01-28,415824,0
2012-01-28,419020,1
2012-01-28,437682,2
2012-01-28,437966,28
2012-01-28,437982,0
2012-01-28,447119,2
2012-01-28,459894,2
2012-01-28,459896,5
2012-01-28,461504,1
2012-01-28,468496,2
2012-01-28,468558,5
2012-01-28,471503,1
2012-01-28,472150,3
2012-01-28,600761,0
2012-01-29,15604,1
2012-01-29,24089,1
2012-01-29,46135,10
2012-01-29,46902,0
2012-01-29,59042,0
2012-01-29,75320,1
2012-01-29,83524,0
2012-01-29,201676,5
2012-01-29,362058,3
2012-01-29,415514,3
2012-01-29,415824,1
2012-01-29,419020,0
2012-01-29,437682,0
2012-01-29,437966,30
2012-01-29,437982,1
2012-01-29,447119,2
2012-01-29,459894,0
2012-01-29,459896,3
2012-01-29,461504,0
2012-01-29,468496,0
2012-01-29,468558,2
2012-01-29,471503,1
2012-01-29,472150,0
2012-01-29,600761,2
2012-01-30,15604,2
2012-01-30,24089,4
2012-01-30,46135,6
2012-01-30,46902,3
2012-01-30,59042,0
2012-01-30,75320,0
2012-01-30,83524,0
2012-01-30,201676,3
2012-01-30,362058,1
2012-01-30,415514,1
2012-01-30,415824,2
2012-01-30,419020,0
2012-01-30,437682,1
2012-01-30,437966,27
2012-01-30,437982,0
2012-01-30,447119,2
2012-01-30,459894,1
2012-01-30,459896,3
2012-01-30,461504,1
2012-01-30,468496,0
2012-01-30,468558,1
2012-01-30,471503,1
2012-01-30,472150,1
2012-01-30,600761,0
2012-01-31,15604,2
2012-01-31,24089,2
2012-01-31,46135,4
2012-01-31,46902,3
2012-01-31,59042,3
2012-01-31,75320,1
2012-01-31,83524,2
2012-01-31,201676,2
2012-01-31,362058,2
2012-01-31,415514,0
2012-01-31,415824,0
2012-01-31,419020,1
2012-01-31,437682,1
2012-01-31,437966,31
2012-01-31,437982,0
2012-01-31,447119,0
2012-01-31,459894,0
2012-01-31,459896,2
2012-01-31,461504,0
2012-01-31,468496,0
2012-01-31,468558,0
2012-01-31,471503,2
2012-01-31,472150,2
2012-01-31,600761,0
2012-02-01,15604,1
2012-02-01,24089,5
2012-02-01,46135,2
2012-02-01,46902,0
2012-02-01,59042,4
2012-02-01,75320,3
2012-02-01,83524,2
2012-02-01,201676,3
2012-02-01,362058,0
2012-02-01,415514,1
2012-02-01,415824,0
2012-02-01,419020,0
2012-02-01,437682,1
2012-02-01,437966,29
2012-02-01,437982,1
2012-02-01,447119,1
2012-02-01,459894,0
2012-02-01,459896,3
2012-02-01,461504,0
2012-02-01,468496,1
2012-02-01,468558,3
2012-02-01,471503,2
2012-02-01,472150,0
2012-02-01,600761,0
2012-02-02,15604,1
2012-02-02,24089,3
2012-02-02,46135,0
2012-02-02,46902,0
2012-02-02,59042,1
2012-02-02,75320,1
2012-02-02,83524,5
2012-02-02,201676,2
2012-02-02,362058,2
2012-02-02,415514,2
2012-02-02,415824,0
2012-02-02,419020,2
2012-02-02,437682,1
2012-02-02,437966,14
2012-02-02,437982,0
2012-02-02,447119,1
2012-02-02,459894,2
2012-02-02,459896,1
2012-02-02,461504,0
2012-02-02,468496,0
2012-02-02,468558,0
2012-02-02,471503,2
2012-02-02,472150,0
2012-02-02,600761,0
2012-02-03,15604,2
2012-02-03,24089,3
2012-02-03,46135,4
2012-02-03,46902,0
2012-02-03,59042,2
2012-02-03,75320,1
2012-02-03,83524,2
2012-02-03,201676,6
2012-02-03,362058,0
2012-02-03,415514,0
2012-02-03,415824,1
2012-02-03,419020,0
2012-02-03,437682,1
2012-02-03,437966,14
2012-02-03,437982,1
2012-02-03,447119,2
2012-02-03,459894,0
2012-02-03,459896,3
2012-02-03,461504,1
2012-02-03,468496,0
2012-02-03,468558,2
2012-02-03,471503,1
2012-02-03,472150,1
2012-02-03,600761,0
2012-02-04,15604,1
2012-02-04,24089,3
2012-02-04,46135,4
2012-02-04,46902,0
2012-02-04,59042,2
2012-02-04,75320,2
2012-02-04,83524,2
2012-02-04,201676,6
2012-02-04,362058,2
2012-02-04,415514,2
2012-02-04,415824,0
2012-02-04,419020,3
2012-02-04,437682,2
2012-02-04,437966,10
2012-02-04,437982,0
2012-02-04,447119,0
2012-02-04,459894,1
2012-02-04,459896,2
2012-02-04,461504,1
2012-02-04,468496,2
2012-02-04,468558,4
2012-02-04,471503,0
2012-02-04,600761,0
2012-02-05,15604,1
2012-02-05,24089,3
2012-02-05,46135,2
2012-02-05,46902,0
2012-02-05,59042,3
2012-02-05,75320,0
2012-02-05,83524,3
2012-02-05,201676,4
2012-02-05,362058,3
2012-02-05,415514,2
2012-02-05,415824,1
2012-02-05,419020,2
2012-02-05,437682,1
2012-02-05,437966,8
2012-02-05,437982,0
2012-02-05,447119,0
2012-02-05,459894,1
2012-02-05,459896,2
2012-02-05,461504,0
2012-02-05,468496,3
2012-02-05,468558,2
2012-02-05,471503,2
2012-02-05,600761,0
2012-02-06,15604,2
2012-02-06,24089,0
2012-02-06,46135,2
2012-02-06,46902,0
2012-02-06,59042,4
2012-02-06,75320,2
2012-02-06,83524,2
2012-02-06,201676,5
2012-02-06,362058,4
2012-02-06,415514,0
2012-02-06,415824,0
2012-02-06,419020,0
2012-02-06,437682,3
2012-02-06,437966,12
2012-02-06,437982,0
2012-02-06,447119,1
2012-02-06,459894,1
2012-02-06,459896,2
2012-02-06,461504,1
2012-02-06,468496,0
2012-02-06,468558,3
2012-02-06,471503,3
2012-02-06,600761,1
2012-02-07,15604,0
2012-02-07,24089,3
2012-02-07,46135,3
2012-02-07,46902,1
2012-02-07,59042,3
2012-02-07,75320,1
2012-02-07,83524,4
2012-02-07,201676,9
2012-02-07,362058,2
2012-02-07,415514,0
2012-02-07,415824,0
2012-02-07,419020,0
2012-02-07,437682,2
2012-02-07,437966,12
2012-02-07,437982,0
2012-02-07,447119,0
2012-02-07,459894,0
2012-02-07,459896,2
2012-02-07,461504,0
2012-02-07,468496,0
2012-02-07,468558,2
2012-02-07,471503,0
2012-02-07,600761,1
2012-02-08,15604,1
2012-02-08,24089,2
2012-02-08,46135,0
2012-02-08,46902,0
2012-02-08,59042,1
2012-02-08,75320,0
2012-02-08,83524,1
2012-02-08,201676,3
2012-02-08,362058,0
2012-02-08,415514,0
2012-02-08,415824,0
2012-02-08,419020,1
2012-02-08,437682,2
2012-02-08,437966,15
2012-02-08,437982,0
2012-02-08,447119,1
2012-02-08,459894,1
2012-02-08,459896,3
2012-02-08,461504,0
2012-02-08,468496,1
2012-02-08,468558,4
2012-02-08,471503,3
2012-02-08,600761,3
2012-02-09,15604,1
2012-02-09,24089,4
2012-02-09,46135,3
2012-02-09,46902,1
2012-02-09,59042,3
2012-02-09,75320,0
2012-02-09,83524,2
2012-02-09,201676,3
2012-02-09,362058,0
2012-02-09,415514,1
2012-02-09,415824,1
2012-02-09,419020,1
2012-02-09,437682,1
2012-02-09,437966,15
2012-02-09,437982,0
2012-02-09,447119,1
2012-02-09,459894,0
2012-02-09,459896,0
2012-02-09,461504,0
2012-02-09,468496,1
2012-02-09,468558,1
2012-02-09,471503,3
2012-02-09,600761,0
2012-02-10,15604,5
2012-02-10,24089,1
2012-02-10,46135,4
2012-02-10,46902,1
2012-02-10,59042,2
2012-02-10,75320,1
2012-02-10,83524,5
2012-02-10,201676,9
2012-02-10,362058,3
2012-02-10,415514,0
2012-02-10,415824,1
2012-02-10,419020,0
2012-02-10,437682,2
2012-02-10,437966,21
2012-02-10,437982,0
2012-02-10,447119,0
2012-02-10,459894,2
2012-02-10,459896,5
2012-02-10,461504,1
2012-02-10,468496,1
2012-02-10,468558,2
2012-02-10,471503,1
2012-02-10,600761,1
2012-02-11,15604,1
2012-02-11,24089,1
2012-02-11,46135,5
2012-02-11,46902,3
2012-02-11,59042,1
2012-02-11,75320,2
2012-02-11,83524,4
2012-02-11,201676,4
2012-02-11,362058,3
2012-02-11,415514,1
2012-02-11,415824,2
2012-02-11,419020,0
2012-02-11,437682,1
2012-02-11,437966,21
2012-02-11,437982,3
2012-02-11,447119,1
2012-02-11,459894,1
2012-02-11,459896,1
2012-02-11,461504,2
2012-02-11,468496,1
2012-02-11,468558,3
2012-02-11,471503,3
2012-02-11,600761,2
2012-02-12,15604,1
2012-02-12,24089,3
2012-02-12,46135,4
2012-02-12,46902,0
2012-02-12,59042,2
2012-02-12,75320,0
2012-02-12,83524,1
2012-02-12,201676,5
2012-02-12,362058,1
2012-02-12,415514,2
2012-02-12,415824,1
2012-02-12,419020,0
2012-02-12,437682,3
2012-02-12,437966,17
2012-02-12,437982,1
2012-02-12,447119,0
2012-02-12,459894,0
2012-02-12,459896,4
2012-02-12,461504,1
2012-02-12,468496,1
2012-02-12,468558,4
2012-02-12,471503,3
2012-02-12,600761,1
2012-02-13,15604,2
2012-02-13,24089,3
2012-02-13,46135,2
2012-02-13,46902,0
2012-02-13,59042,2
2012-02-13,75320,1
2012-02-13,83524,3
2012-02-13,201676,7
2012-02-13,362058,1
2012-02-13,415514,2
2012-02-13,415824,0
2012-02-13,419020,0
2012-02-13,437682,0
2012-02-13,437966,19
2012-02-13,437982,2
2012-02-13,447119,0
2012-02-13,459894,0
2012-02-13,459896,1
2012-02-13,461504,0
2012-02-13,468496,1
2012-02-13,468558,5
2012-02-13,471503,0
2012-02-13,600761,0
2012-02-14,15604,1
2012-02-14,24089,0
2012-02-14,46135,2
2012-02-14,46902,1
2012-02-14,59042,0
2012-02-14,75320,2
2012-02-14,83524,2
2012-02-14,201676,3
2012-02-14,362058,0
2012-02-14,415514,2
2012-02-14,415824,0
2012-02-14,419020,2
2012-02-14,437682,1
2012-02-14,437966,21
2012-02-14,437982,1
2012-02-14,447119,1
2012-02-14,459894,2
2012-02-14,459896,3
2012-02-14,461504,1
2012-02-14,468496,0
2012-02-14,468558,1
2012-02-14,471503,2
2012-02-14,600761,1
2012-02-15,15604,1
2012-02-15,24089,3
2012-02-15,46135,0
2012-02-15,46902,0
2012-02-15,59042,2
2012-02-15,75320,1
2012-02-15,83524,2
2012-02-15,201676,4
2012-02-15,362058,0
2012-02-15,415514,3
2012-02-15,415824,0
2012-02-15,419020,1
2012-02-15,437682,2
2012-02-15,437966,8
2012-02-15,437982,0
2012-02-15,447119,1
2012-02-15,459894,2
