date,av_price_46135,av_price_46902,av_price_59042,av_price_75320,av_price_201676,av_price_362058,av_price_415514,av_price_415824,av_price_419020,av_price_437966,av_price_437982,av_price_459894,av_price_459896,av_price_461504,av_price_468496,av_price_468558,av_price_471503,av_price_481677,av_price_489135,av_price_600761,salesvolume_46135,salesvolume_46902,salesvolume_59042,salesvolume_75320,salesvolume_201676,salesvolume_362058,salesvolume_415514,salesvolume_415824,salesvolume_419020,salesvolume_437966,salesvolume_437982,salesvolume_459894,salesvolume_459896,salesvolume_461504,salesvolume_468496,salesvolume_468558,salesvolume_471503,salesvolume_481677,salesvolume_489135,salesvolume_600761,is_supplied_46135,is_supplied_46902,is_supplied_59042,is_supplied_75320,is_supplied_201676,is_supplied_362058,is_supplied_415514,is_supplied_415824,is_supplied_419020,is_supplied_437966,is_supplied_437982,is_supplied_459894,is_supplied_459896,is_supplied_461504,is_supplied_468496,is_supplied_468558,is_supplied_471503,is_supplied_481677,is_supplied_489135,is_supplied_600761,weekday_Friday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_April,month_August,month_December,month_February,month_July,month_June,month_March,month_May,month_November,month_October,month_September
2011-11-08,69.92514866986627,32.013923487408654,66.55526198698115,85.08963874284932,45.493470218949135,50.54830024327682,42.9660552067853,78.34986537707907,67.39773365770243,36.22628184101505,74.97997869419395,30.328980145966092,38.753696853178894,69.082676999145,82.56222373068547,48.79291745554736,43.80852687750658,53.253421807630694,55.58561486006334,66.55526198698115,0.0,12.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-09,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,42.9660552067853,78.34986537707907,67.39773365770243,36.22628184101505,74.97997869419395,29.48650847524481,37.91122518245761,73.29503535275138,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,4.0,14.0,1.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-11-10,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,22.746735109474567,78.34986537707907,67.39773365770243,37.06875351173633,76.66492203563651,30.328980145966092,37.91122518245761,73.29503535275138,82.56222373068547,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,1.0,9.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-11,69.92514866986627,32.013923487408654,66.55526198698115,86.77458208429188,45.493470218949135,51.3907719139981,21.90426343875329,78.34986537707907,67.39773365770243,39.596168523900175,73.29503535275138,30.328980145966092,38.753696853178894,74.13750702347266,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,2.0,15.0,0.0,0.0,5.0,0.0,13.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-12,69.92514866986627,32.013923487408654,66.55526198698115,86.77458208429188,45.493470218949135,50.54830024327682,21.90426343875329,78.34986537707907,67.39773365770243,35.38381017029377,68.24020532842371,29.48650847524481,38.753696853178894,74.13750702347266,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,67.39773365770243,4.0,23.0,3.0,2.0,5.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-13,69.92514866986627,32.013923487408654,66.55526198698115,82.56222373068547,45.493470218949135,51.3907719139981,21.90426343875329,78.34986537707907,67.39773365770243,40.438640194621456,70.76762034058754,30.328980145966092,37.06875351173633,74.97997869419395,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,2.0,13.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-14,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,21.90426343875329,78.34986537707907,67.39773365770243,37.91122518245761,64.87031864553859,29.48650847524481,37.06875351173633,70.76762034058754,82.56222373068547,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,64.87031864553859,4.0,10.0,1.0,1.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-15,69.92514866986627,32.013923487408654,66.55526198698115,81.7197520599642,45.493470218949135,50.54830024327682,21.90426343875329,78.34986537707907,67.39773365770243,35.38381017029377,85.08963874284932,29.48650847524481,37.91122518245761,74.97997869419395,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,66.55526198698115,2.0,9.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-16,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,21.90426343875329,78.34986537707907,67.39773365770243,37.06875351173633,74.97997869419395,30.328980145966092,36.22628184101505,74.97997869419395,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,1.0,19.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-11-17,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,21.90426343875329,60.657960291932184,67.39773365770243,33.698866828851216,69.92514866986627,29.48650847524481,21.90426343875329,71.61009201130882,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,64.87031864553859,3.0,11.0,1.0,0.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-18,69.92514866986627,32.013923487408654,66.55526198698115,83.40469540140676,45.493470218949135,51.3907719139981,21.90426343875329,78.34986537707907,67.39773365770243,36.22628184101505,74.97997869419395,29.48650847524481,21.06179176803201,74.97997869419395,82.56222373068547,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,67.39773365770243,2.0,13.0,0.0,0.0,7.0,1.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-19,69.92514866986627,32.013923487408654,66.55526198698115,84.24716707212804,45.493470218949135,51.3907719139981,21.06179176803201,78.34986537707907,67.39773365770243,37.91122518245761,76.66492203563651,29.48650847524481,23.58920678019585,73.29503535275138,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,1.0,19.0,1.0,1.0,2.0,1.0,28.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-20,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,21.90426343875329,78.34986537707907,67.39773365770243,41.28111186534274,71.61009201130882,29.48650847524481,24.43167845091713,73.29503535275138,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,64.02784697481731,1.0,18.0,2.0,0.0,4.0,1.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-21,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,21.06179176803201,78.34986537707907,67.39773365770243,38.753696853178894,64.87031864553859,29.48650847524481,21.06179176803201,74.97997869419395,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,64.87031864553859,1.0,15.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-22,69.92514866986627,32.013923487408654,66.55526198698115,85.9321104135706,45.493470218949135,51.3907719139981,21.90426343875329,60.657960291932184,67.39773365770243,39.596168523900175,64.87031864553859,29.48650847524481,23.58920678019585,71.61009201130882,82.56222373068547,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,2.0,10.0,1.0,0.0,7.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-23,69.92514866986627,32.013923487408654,66.55526198698115,77.50739370635779,45.493470218949135,50.54830024327682,21.90426343875329,78.34986537707907,67.39773365770243,34.5413384995725,85.08963874284932,30.328980145966092,21.06179176803201,73.29503535275138,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,66.55526198698115,0.0,10.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-11-24,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,33.698866828851216,78.34986537707907,67.39773365770243,38.753696853178894,74.13750702347266,30.328980145966092,21.90426343875329,72.4525636820301,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,64.87031864553859,2.0,18.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-25,69.92514866986627,32.013923487408654,66.55526198698115,83.40469540140676,45.493470218949135,50.54830024327682,39.596168523900175,78.34986537707907,67.39773365770243,37.91122518245761,74.97997869419395,29.48650847524481,24.43167845091713,74.13750702347266,82.56222373068547,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,3.0,19.0,5.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-26,69.92514866986627,32.013923487408654,66.55526198698115,86.77458208429188,45.493470218949135,50.54830024327682,37.91122518245761,78.34986537707907,67.39773365770243,41.28111186534274,76.66492203563651,29.48650847524481,26.959093463080972,73.29503535275138,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,64.87031864553859,4.0,24.0,3.0,2.0,9.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-27,69.92514866986627,32.013923487408654,66.55526198698115,86.77458208429188,45.493470218949135,51.3907719139981,40.438640194621456,78.34986537707907,67.39773365770243,40.438640194621456,76.66492203563651,29.48650847524481,26.959093463080972,73.29503535275138,82.56222373068547,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,65.71279031625987,1.0,17.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-28,69.92514866986627,32.013923487408654,56.44560193832578,87.61705375501316,45.493470218949135,50.54830024327682,37.91122518245761,78.34986537707907,67.39773365770243,40.438640194621456,76.66492203563651,28.64403680452353,25.27415012163841,72.4525636820301,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,66.55526198698115,1.0,19.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-29,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,41.28111186534274,78.34986537707907,67.39773365770243,36.22628184101505,64.87031864553859,29.48650847524481,22.746735109474567,73.29503535275138,82.56222373068547,53.07571525544066,43.80852687750658,53.253421807630694,55.58561486006334,68.24020532842371,3.0,7.0,3.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-30,69.92514866986627,32.013923487408654,66.55526198698115,87.61705375501316,45.493470218949135,51.3907719139981,35.38381017029377,78.34986537707907,67.39773365770243,37.06875351173633,41.28111186534274,29.48650847524481,26.11662179235969,74.97997869419395,81.7197520599642,52.23324358471938,43.80852687750658,53.253421807630694,55.58561486006334,67.39773365770243,2.0,11.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011-12-01,67.42372834814992,54.42638312441017,64.17439204221498,78.79640541892219,43.86604013012163,48.74004458902404,28.431692676930687,75.54706911298726,64.98672611869871,39.804369747702964,67.42372834814992,28.431692676930687,34.93036528880056,69.04839650111738,89.35674841321074,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,65.79906019518245,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-02,67.42372834814992,53.614049047926436,64.17439204221498,83.6704098778246,43.86604013012163,49.55237866550777,30.86869490638189,75.54706911298726,64.98672611869871,39.804369747702964,63.362057965731246,28.431692676930687,22.74535414154455,71.48539873056859,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,64.17439204221498,3.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,12.0,2.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-03,67.42372834814992,54.42638312441017,64.17439204221498,81.23340764837339,43.86604013012163,49.55237866550777,26.807024523963218,75.54706911298726,59.9739528753315,38.99203567121923,64.17439204221498,28.431692676930687,34.93036528880056,69.86073057760112,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,65.79906019518245,6.0,2.0,2.0,2.0,12.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,13.0,3.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-04,67.42372834814992,54.42638312441017,64.17439204221498,82.85807580134086,43.86604013012163,49.55237866550777,25.994690447479485,75.54706911298726,59.9739528753315,38.1797015947355,63.362057965731246,29.24402675341442,34.93036528880056,70.67306465408485,78.79640541892219,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,63.362057965731246,4.0,1.0,1.0,2.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,18.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-05,67.42372834814992,54.42638312441017,64.17439204221498,84.48274395430833,43.86604013012163,49.55237866550777,25.994690447479485,75.54706911298726,59.9739528753315,39.804369747702964,67.42372834814992,28.431692676930687,34.93036528880056,69.86073057760112,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,65.79906019518245,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-06,67.42372834814992,54.42638312441017,64.17439204221498,84.48274395430833,43.86604013012163,49.55237866550777,24.37002229451202,75.54706911298726,59.9739528753315,38.99203567121923,56.863385353861375,28.431692676930687,34.11803121231682,70.67306465408485,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,62.54972388924751,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-07,67.42372834814992,53.614049047926436,64.17439204221498,84.48274395430833,43.86604013012163,49.55237866550777,25.182356370995752,75.54706911298726,59.9739528753315,38.99203567121923,65.79906019518245,29.24402675341442,34.93036528880056,70.67306465408485,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,64.98672611869871,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2011-12-08,67.42372834814992,54.42638312441017,56.05105127737764,80.42107357188966,43.86604013012163,48.74004458902404,27.619358600446954,34.11803121231682,59.9739528753315,38.99203567121923,44.67837420660537,27.619358600446954,35.742699365284295,72.29773280705231,78.79640541892219,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,65.79906019518245,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-09,67.42372834814992,54.42638312441017,64.17439204221498,84.48274395430833,43.86604013012163,48.74004458902404,27.619358600446954,75.54706911298726,59.9739528753315,36.555033441768025,44.67837420660537,28.431692676930687,35.742699365284295,69.86073057760112,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,63.362057965731246,3.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,7.0,1.0,8.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-10,67.42372834814992,54.42638312441017,64.17439204221498,82.85807580134086,43.86604013012163,49.55237866550777,25.994690447479485,75.54706911298726,59.9739528753315,38.1797015947355,44.67837420660537,28.431692676930687,34.93036528880056,71.48539873056859,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,64.17439204221498,4.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,4.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-11,67.42372834814992,53.614049047926436,64.17439204221498,79.60873949540593,43.86604013012163,49.55237866550777,27.619358600446954,75.54706911298726,59.9739528753315,37.36736751825176,44.67837420660537,28.431692676930687,35.742699365284295,71.48539873056859,78.79640541892219,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,61.73738981276378,6.0,1.0,4.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,9.0,2.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-12,67.42372834814992,54.42638312441017,56.05105127737764,84.48274395430833,43.86604013012163,49.55237866550777,26.807024523963218,75.54706911298726,59.9739528753315,35.742699365284295,44.67837420660537,28.431692676930687,34.11803121231682,69.04839650111738,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,62.54972388924751,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-13,67.42372834814992,54.42638312441017,64.17439204221498,80.42107357188966,43.86604013012163,49.55237866550777,25.994690447479485,39.804369747702964,59.9739528753315,38.99203567121923,44.67837420660537,28.431692676930687,35.742699365284295,72.29773280705231,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,62.54972388924751,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.0,0.0,17.0,2.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-14,67.42372834814992,53.614049047926436,64.17439204221498,72.29773280705231,43.86604013012163,49.55237866550777,25.994690447479485,75.54706911298726,59.9739528753315,37.36736751825176,44.67837420660537,28.431692676930687,34.11803121231682,72.29773280705231,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,65.79906019518245,1.0,0.0,2.0,0.0,10.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2011-12-15,67.42372834814992,54.42638312441017,64.17439204221498,78.79640541892219,43.86604013012163,49.55237866550777,25.994690447479485,75.54706911298726,59.9739528753315,41.42903790067043,71.48539873056859,28.431692676930687,34.11803121231682,69.04839650111738,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,64.17439204221498,4.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-16,67.42372834814992,54.42638312441017,64.17439204221498,77.98407134243845,43.86604013012163,49.55237866550777,27.619358600446954,75.54706911298726,59.9739528753315,39.804369747702964,65.79906019518245,28.431692676930687,34.93036528880056,70.67306465408485,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,63.362057965731246,3.0,1.0,3.0,0.0,4.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,13.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-17,67.42372834814992,54.42638312441017,64.17439204221498,84.48274395430833,43.86604013012163,49.55237866550777,25.994690447479485,75.54706911298726,59.9739528753315,36.555033441768025,65.79906019518245,28.431692676930687,35.742699365284295,70.67306465408485,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,64.17439204221498,1.0,3.0,3.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,17.0,4.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-18,67.42372834814992,54.42638312441017,64.17439204221498,80.42107357188966,43.86604013012163,48.74004458902404,26.807024523963218,75.54706911298726,59.9739528753315,37.36736751825176,63.362057965731246,28.431692676930687,34.93036528880056,69.04839650111738,79.60873949540593,34.11803121231682,42.24137197715417,53.253421807630694,55.58561486006334,61.73738981276378,1.0,0.0,3.0,2.0,10.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
